,char_id,example #,x,y
0,431,0,0.3,0.68
1,431,1,0.2866666666666667,0.6866666666666666
2,431,2,0.7133333333333334,0.78
3,431,3,0.22,0.3
4,431,4,0.7666666666666667,0.6933333333333334
5,431,5,0.32,0.21333333333333335
6,431,6,0.32666666666666666,0.6733333333333333
7,431,7,0.32666666666666666,0.31333333333333335
8,431,8,0.18666666666666668,0.7866666666666666
9,431,9,0.24666666666666667,0.2
10,431,10,0.7466666666666667,0.16666666666666666
11,431,11,0.7666666666666667,0.32666666666666666
12,431,12,0.7533333333333333,0.26666666666666666
13,431,13,0.2866666666666667,0.78
14,431,14,0.7266666666666667,0.26666666666666666
15,431,15,0.21333333333333335,0.76
16,431,16,0.82,0.78
17,431,17,0.26666666666666666,0.82
18,431,18,0.31333333333333335,0.18666666666666668
19,431,19,0.76,0.7
20,431,20,0.72,0.7333333333333333
21,431,21,0.21333333333333335,0.17333333333333334
22,431,22,0.18666666666666668,0.24666666666666667
23,431,23,0.16666666666666666,0.32666666666666666
