,char_id,example #,x,y
0,906,0,0.74,0.7533333333333333
1,906,1,0.76,0.16666666666666666
2,906,2,0.6933333333333334,0.7466666666666667
3,906,3,0.3,0.16666666666666666
4,906,4,0.7266666666666667,0.7733333333333333
5,906,5,0.26,0.24
6,906,6,0.78,0.3
7,906,7,0.3333333333333333,0.3
8,906,8,0.7533333333333333,0.7266666666666667
9,906,9,0.18,0.2
10,906,10,0.24,0.8266666666666667
11,906,11,0.28,0.31333333333333335
12,906,12,0.19333333333333333,0.22
13,906,13,0.21333333333333335,0.28
14,906,14,0.22,0.24
15,906,15,0.7466666666666667,0.2733333333333333
16,906,16,0.7133333333333334,0.20666666666666667
17,906,17,0.28,0.26
18,906,18,0.7733333333333333,0.2
19,906,19,0.6866666666666666,0.7866666666666666
20,906,20,0.7333333333333333,0.18666666666666668
21,906,21,0.7,0.7266666666666667
22,906,22,0.3333333333333333,0.22666666666666666
23,906,23,0.19333333333333333,0.29333333333333333
