,char_id,example #,x,y
0,664,0,0.68,0.6733333333333333
1,664,1,0.6866666666666666,0.7
2,664,2,0.17333333333333334,0.16666666666666666
3,664,3,0.2733333333333333,0.24
4,664,4,0.22666666666666666,0.8066666666666666
5,664,5,0.24666666666666667,0.18
6,664,6,0.6866666666666666,0.6733333333333333
7,664,7,0.28,0.22
8,664,8,0.22666666666666666,0.7466666666666667
9,664,9,0.23333333333333334,0.6933333333333334
10,664,10,0.6666666666666666,0.6733333333333333
11,664,11,0.7533333333333333,0.20666666666666667
12,664,12,0.8333333333333334,0.22666666666666666
13,664,13,0.22,0.7333333333333333
14,664,14,0.3,0.26666666666666666
15,664,15,0.68,0.24666666666666667
16,664,16,0.25333333333333335,0.68
17,664,17,0.19333333333333333,0.7
18,664,18,0.22666666666666666,0.29333333333333333
19,664,19,0.16666666666666666,0.30666666666666664
20,664,20,0.82,0.8066666666666666
21,664,21,0.7666666666666667,0.8133333333333334
22,664,22,0.7733333333333333,0.7333333333333333
23,664,23,0.76,0.7533333333333333
