,char_id,example #,x,y
0,874,0,0.32,0.30666666666666664
1,874,1,0.8333333333333334,0.17333333333333334
2,874,2,0.16666666666666666,0.7133333333333334
3,874,3,0.2733333333333333,0.3333333333333333
4,874,4,0.19333333333333333,0.7866666666666666
5,874,5,0.7866666666666666,0.29333333333333333
6,874,6,0.26,0.8333333333333334
7,874,7,0.7866666666666666,0.8133333333333334
8,874,8,0.78,0.7466666666666667
9,874,9,0.7933333333333333,0.8133333333333334
10,874,10,0.18666666666666668,0.32
11,874,11,0.74,0.8
12,874,12,0.8266666666666667,0.23333333333333334
13,874,13,0.3,0.8
14,874,14,0.32,0.8
15,874,15,0.8066666666666666,0.18
16,874,16,0.8333333333333334,0.6933333333333334
17,874,17,0.82,0.82
18,874,18,0.31333333333333335,0.26666666666666666
19,874,19,0.7933333333333333,0.29333333333333333
20,874,20,0.26,0.8
21,874,21,0.2,0.22
22,874,22,0.18,0.8266666666666667
23,874,23,0.74,0.7333333333333333
