,char_id,example #,x,y
0,732,0,0.17333333333333334,0.6933333333333334
1,732,1,0.23333333333333334,0.19333333333333333
2,732,2,0.82,0.2733333333333333
3,732,3,0.31333333333333335,0.21333333333333335
4,732,4,0.7266666666666667,0.23333333333333334
5,732,5,0.6866666666666666,0.7333333333333333
6,732,6,0.8133333333333334,0.23333333333333334
7,732,7,0.19333333333333333,0.24
8,732,8,0.7333333333333333,0.7933333333333333
9,732,9,0.8133333333333334,0.6666666666666666
10,732,10,0.26,0.32666666666666666
11,732,11,0.32,0.16666666666666666
12,732,12,0.24666666666666667,0.32
13,732,13,0.82,0.6866666666666666
14,732,14,0.82,0.68
15,732,15,0.2866666666666667,0.76
16,732,16,0.76,0.72
17,732,17,0.20666666666666667,0.3333333333333333
18,732,18,0.6733333333333333,0.24
19,732,19,0.26,0.18
20,732,20,0.17333333333333334,0.6866666666666666
21,732,21,0.7066666666666667,0.7333333333333333
22,732,22,0.7266666666666667,0.30666666666666664
23,732,23,0.20666666666666667,0.24
