,char_id,example #,x,y
0,557,0,0.7866666666666666,0.3333333333333333
1,557,1,0.6733333333333333,0.16666666666666666
2,557,2,0.17333333333333334,0.32666666666666666
3,557,3,0.32,0.22666666666666666
4,557,4,0.2,0.6733333333333333
5,557,5,0.26,0.22666666666666666
6,557,6,0.17333333333333334,0.6666666666666666
7,557,7,0.7866666666666666,0.8
8,557,8,0.7066666666666667,0.24666666666666667
9,557,9,0.18,0.2
10,557,10,0.29333333333333333,0.8
11,557,11,0.3,0.31333333333333335
12,557,12,0.6666666666666666,0.7866666666666666
13,557,13,0.8333333333333334,0.76
14,557,14,0.22,0.3
15,557,15,0.32,0.6866666666666666
16,557,16,0.22,0.26
17,557,17,0.7733333333333333,0.32666666666666666
18,557,18,0.26,0.29333333333333333
19,557,19,0.22,0.30666666666666664
20,557,20,0.8266666666666667,0.18
21,557,21,0.22,0.3
22,557,22,0.72,0.32666666666666666
23,557,23,0.6933333333333334,0.28
