,char_id,example #,x,y
0,412,0,0.20666666666666667,0.2733333333333333
1,412,1,0.7866666666666666,0.8133333333333334
2,412,2,0.26666666666666666,0.6666666666666666
3,412,3,0.82,0.2733333333333333
4,412,4,0.3333333333333333,0.18666666666666668
5,412,5,0.21333333333333335,0.82
6,412,6,0.21333333333333335,0.7266666666666667
7,412,7,0.6933333333333334,0.22
8,412,8,0.7533333333333333,0.32666666666666666
9,412,9,0.6733333333333333,0.7066666666666667
10,412,10,0.8,0.6866666666666666
11,412,11,0.7333333333333333,0.23333333333333334
12,412,12,0.17333333333333334,0.24666666666666667
13,412,13,0.28,0.28
14,412,14,0.6666666666666666,0.20666666666666667
15,412,15,0.3333333333333333,0.24
16,412,16,0.6933333333333334,0.19333333333333333
17,412,17,0.2866666666666667,0.24666666666666667
18,412,18,0.72,0.8133333333333334
19,412,19,0.7266666666666667,0.68
20,412,20,0.7133333333333334,0.17333333333333334
21,412,21,0.3,0.18
22,412,22,0.76,0.7866666666666666
23,412,23,0.19333333333333333,0.29333333333333333
