,char_id,example #,x,y
0,930,0,0.30666666666666664,0.31333333333333335
1,930,1,0.22,0.2
2,930,2,0.18666666666666668,0.7133333333333334
3,930,3,0.26666666666666666,0.8266666666666667
4,930,4,0.7666666666666667,0.32666666666666666
5,930,5,0.8,0.19333333333333333
6,930,6,0.31333333333333335,0.22666666666666666
7,930,7,0.7733333333333333,0.6933333333333334
8,930,8,0.2733333333333333,0.23333333333333334
9,930,9,0.8,0.22666666666666666
10,930,10,0.72,0.18666666666666668
11,930,11,0.17333333333333334,0.30666666666666664
12,930,12,0.32666666666666666,0.76
13,930,13,0.30666666666666664,0.20666666666666667
14,930,14,0.21333333333333335,0.26666666666666666
15,930,15,0.20666666666666667,0.21333333333333335
16,930,16,0.23333333333333334,0.7666666666666667
17,930,17,0.21333333333333335,0.7333333333333333
18,930,18,0.24666666666666667,0.17333333333333334
19,930,19,0.30666666666666664,0.21333333333333335
20,930,20,0.7466666666666667,0.82
21,930,21,0.32666666666666666,0.74
22,930,22,0.3,0.6666666666666666
23,930,23,0.31333333333333335,0.22
