,char_id,example #,x,y
0,670,0,0.7533333333333333,0.22666666666666666
1,670,1,0.7266666666666667,0.7933333333333333
2,670,2,0.2733333333333333,0.20666666666666667
3,670,3,0.78,0.22666666666666666
4,670,4,0.72,0.28
5,670,5,0.82,0.8333333333333334
6,670,6,0.7533333333333333,0.28
7,670,7,0.23333333333333334,0.7
8,670,8,0.32666666666666666,0.72
9,670,9,0.17333333333333334,0.7733333333333333
10,670,10,0.7333333333333333,0.6933333333333334
11,670,11,0.23333333333333334,0.17333333333333334
12,670,12,0.8133333333333334,0.6733333333333333
13,670,13,0.28,0.7066666666666667
14,670,14,0.32,0.7066666666666667
15,670,15,0.6666666666666666,0.16666666666666666
16,670,16,0.18666666666666668,0.8
17,670,17,0.6733333333333333,0.22666666666666666
18,670,18,0.7466666666666667,0.17333333333333334
19,670,19,0.74,0.24
20,670,20,0.28,0.68
21,670,21,0.7266666666666667,0.72
22,670,22,0.7533333333333333,0.32
23,670,23,0.26,0.24666666666666667
