,char_id,example #,x,y
0,462,0,0.68,0.26
1,462,1,0.20666666666666667,0.24
2,462,2,0.26666666666666666,0.7066666666666667
3,462,3,0.24,0.8266666666666667
4,462,4,0.32666666666666666,0.17333333333333334
5,462,5,0.21333333333333335,0.8133333333333334
6,462,6,0.8066666666666666,0.72
7,462,7,0.17333333333333334,0.2866666666666667
8,462,8,0.22,0.22666666666666666
9,462,9,0.8066666666666666,0.3
10,462,10,0.30666666666666664,0.7866666666666666
11,462,11,0.2866666666666667,0.24666666666666667
12,462,12,0.7866666666666666,0.24
13,462,13,0.7,0.7866666666666666
14,462,14,0.72,0.18
15,462,15,0.24,0.17333333333333334
16,462,16,0.18666666666666668,0.31333333333333335
17,462,17,0.68,0.7
18,462,18,0.7666666666666667,0.32666666666666666
19,462,19,0.23333333333333334,0.7
20,462,20,0.8066666666666666,0.7533333333333333
21,462,21,0.68,0.7866666666666666
22,462,22,0.25333333333333335,0.78
23,462,23,0.21333333333333335,0.7133333333333334
