,char_id,example #,x,y
0,122,0,0.8133333333333334,0.7333333333333333
1,122,1,0.7733333333333333,0.6733333333333333
2,122,2,0.26,0.2866666666666667
3,122,3,0.18,0.8133333333333334
4,122,4,0.6666666666666666,0.8066666666666666
5,122,5,0.26666666666666666,0.2
6,122,6,0.2,0.8066666666666666
7,122,7,0.7,0.8133333333333334
8,122,8,0.8066666666666666,0.7533333333333333
9,122,9,0.74,0.6666666666666666
10,122,10,0.21333333333333335,0.6733333333333333
11,122,11,0.7733333333333333,0.8266666666666667
12,122,12,0.28,0.6733333333333333
13,122,13,0.17333333333333334,0.8133333333333334
14,122,14,0.16666666666666666,0.25333333333333335
15,122,15,0.22,0.30666666666666664
16,122,16,0.7866666666666666,0.16666666666666666
17,122,17,0.32666666666666666,0.32
18,122,18,0.21333333333333335,0.72
19,122,19,0.6933333333333334,0.26666666666666666
20,122,20,0.7266666666666667,0.3333333333333333
21,122,21,0.32,0.78
22,122,22,0.7,0.32
23,122,23,0.23333333333333334,0.20666666666666667
