,char_id,example #,x,y
0,849,0,0.29333333333333333,0.18666666666666668
1,849,1,0.8333333333333334,0.6666666666666666
2,849,2,0.22,0.7066666666666667
3,849,3,0.2866666666666667,0.29333333333333333
4,849,4,0.7066666666666667,0.26
5,849,5,0.26666666666666666,0.20666666666666667
6,849,6,0.7466666666666667,0.8
7,849,7,0.26,0.7533333333333333
8,849,8,0.74,0.29333333333333333
9,849,9,0.68,0.32666666666666666
10,849,10,0.8066666666666666,0.82
11,849,11,0.8266666666666667,0.78
12,849,12,0.74,0.7066666666666667
13,849,13,0.8066666666666666,0.2
14,849,14,0.20666666666666667,0.19333333333333333
15,849,15,0.30666666666666664,0.20666666666666667
16,849,16,0.28,0.29333333333333333
17,849,17,0.6733333333333333,0.20666666666666667
18,849,18,0.7666666666666667,0.7533333333333333
19,849,19,0.24666666666666667,0.7333333333333333
20,849,20,0.3333333333333333,0.18
21,849,21,0.8133333333333334,0.2
22,849,22,0.21333333333333335,0.16666666666666666
23,849,23,0.7066666666666667,0.76
