,char_id,example #,x,y
0,827,0,0.26,0.7
1,827,1,0.8133333333333334,0.8266666666666667
2,827,2,0.19333333333333333,0.19333333333333333
3,827,3,0.6666666666666666,0.26666666666666666
4,827,4,0.23333333333333334,0.22666666666666666
5,827,5,0.31333333333333335,0.72
6,827,6,0.7466666666666667,0.26
7,827,7,0.6866666666666666,0.21333333333333335
8,827,8,0.31333333333333335,0.7266666666666667
9,827,9,0.6666666666666666,0.31333333333333335
10,827,10,0.7466666666666667,0.3
11,827,11,0.7933333333333333,0.6733333333333333
12,827,12,0.7066666666666667,0.22666666666666666
13,827,13,0.8,0.76
14,827,14,0.16666666666666666,0.8266666666666667
15,827,15,0.8266666666666667,0.74
16,827,16,0.8,0.32666666666666666
17,827,17,0.72,0.18666666666666668
18,827,18,0.8,0.2733333333333333
19,827,19,0.18666666666666668,0.8133333333333334
20,827,20,0.7333333333333333,0.7333333333333333
21,827,21,0.20666666666666667,0.78
22,827,22,0.8,0.8
23,827,23,0.7666666666666667,0.18
