,char_id,example #,x,y
0,84,0,0.26666666666666666,0.2866666666666667
1,84,1,0.8066666666666666,0.22
2,84,2,0.8,0.2
3,84,3,0.23333333333333334,0.19333333333333333
4,84,4,0.7733333333333333,0.19333333333333333
5,84,5,0.19333333333333333,0.7933333333333333
6,84,6,0.2,0.26666666666666666
7,84,7,0.76,0.2
8,84,8,0.32,0.76
9,84,9,0.2,0.7133333333333334
10,84,10,0.32666666666666666,0.82
11,84,11,0.7333333333333333,0.23333333333333334
12,84,12,0.6666666666666666,0.6666666666666666
13,84,13,0.7,0.7133333333333334
14,84,14,0.26,0.26666666666666666
15,84,15,0.72,0.7866666666666666
16,84,16,0.29333333333333333,0.7
17,84,17,0.6733333333333333,0.3
18,84,18,0.24666666666666667,0.21333333333333335
19,84,19,0.22,0.22666666666666666
20,84,20,0.17333333333333334,0.22
21,84,21,0.7866666666666666,0.20666666666666667
22,84,22,0.21333333333333335,0.3
23,84,23,0.7933333333333333,0.19333333333333333
