,char_id,example #,x,y
0,321,0,0.82,0.8133333333333334
1,321,1,0.23333333333333334,0.22
2,321,2,0.3333333333333333,0.6933333333333334
3,321,3,0.24666666666666667,0.7866666666666666
4,321,4,0.26666666666666666,0.21333333333333335
5,321,5,0.29333333333333333,0.2
6,321,6,0.7066666666666667,0.32666666666666666
7,321,7,0.7533333333333333,0.7066666666666667
8,321,8,0.32666666666666666,0.26
9,321,9,0.32666666666666666,0.26
10,321,10,0.7333333333333333,0.28
11,321,11,0.32666666666666666,0.16666666666666666
12,321,12,0.21333333333333335,0.78
13,321,13,0.29333333333333333,0.68
14,321,14,0.68,0.7733333333333333
15,321,15,0.6933333333333334,0.16666666666666666
16,321,16,0.68,0.19333333333333333
17,321,17,0.78,0.24666666666666667
18,321,18,0.29333333333333333,0.6866666666666666
19,321,19,0.2733333333333333,0.74
20,321,20,0.21333333333333335,0.19333333333333333
21,321,21,0.22666666666666666,0.6666666666666666
22,321,22,0.26,0.29333333333333333
23,321,23,0.8,0.7933333333333333
