,char_id,example #,x,y
0,355,0,0.7,0.6933333333333334
1,355,1,0.3333333333333333,0.32
2,355,2,0.8066666666666666,0.16666666666666666
3,355,3,0.8,0.22666666666666666
4,355,4,0.6866666666666666,0.24666666666666667
5,355,5,0.21333333333333335,0.30666666666666664
6,355,6,0.25333333333333335,0.7666666666666667
7,355,7,0.7133333333333334,0.25333333333333335
8,355,8,0.8333333333333334,0.8333333333333334
9,355,9,0.7266666666666667,0.6933333333333334
10,355,10,0.29333333333333333,0.32666666666666666
11,355,11,0.68,0.8
12,355,12,0.19333333333333333,0.78
13,355,13,0.7933333333333333,0.6666666666666666
14,355,14,0.20666666666666667,0.28
15,355,15,0.24666666666666667,0.32
16,355,16,0.7733333333333333,0.2
17,355,17,0.20666666666666667,0.82
18,355,18,0.20666666666666667,0.25333333333333335
19,355,19,0.2866666666666667,0.8266666666666667
20,355,20,0.6933333333333334,0.29333333333333333
21,355,21,0.6733333333333333,0.19333333333333333
22,355,22,0.24,0.7933333333333333
23,355,23,0.76,0.22
