,char_id,example #,x,y
0,378,0,0.7733333333333333,0.6666666666666666
1,378,1,0.2866666666666667,0.24666666666666667
2,378,2,0.7733333333333333,0.8066666666666666
3,378,3,0.76,0.7866666666666666
4,378,4,0.31333333333333335,0.6666666666666666
5,378,5,0.25333333333333335,0.76
6,378,6,0.7333333333333333,0.6733333333333333
7,378,7,0.24666666666666667,0.22666666666666666
8,378,8,0.28,0.74
9,378,9,0.26666666666666666,0.7666666666666667
10,378,10,0.7133333333333334,0.30666666666666664
11,378,11,0.3,0.6866666666666666
12,378,12,0.26666666666666666,0.18666666666666668
13,378,13,0.7466666666666667,0.19333333333333333
14,378,14,0.23333333333333334,0.7733333333333333
15,378,15,0.7466666666666667,0.32
16,378,16,0.20666666666666667,0.7333333333333333
17,378,17,0.7333333333333333,0.7533333333333333
18,378,18,0.21333333333333335,0.7733333333333333
19,378,19,0.22666666666666666,0.22666666666666666
20,378,20,0.29333333333333333,0.8
21,378,21,0.7333333333333333,0.26666666666666666
22,378,22,0.20666666666666667,0.23333333333333334
23,378,23,0.8066666666666666,0.68
