,char_id,example #,x,y
0,522,0,0.3333333333333333,0.29333333333333333
1,522,1,0.32666666666666666,0.78
2,522,2,0.6666666666666666,0.68
3,522,3,0.8066666666666666,0.76
4,522,4,0.7666666666666667,0.7933333333333333
5,522,5,0.7666666666666667,0.7866666666666666
6,522,6,0.31333333333333335,0.7933333333333333
7,522,7,0.6933333333333334,0.8333333333333334
8,522,8,0.2,0.6866666666666666
9,522,9,0.29333333333333333,0.7
10,522,10,0.2733333333333333,0.72
11,522,11,0.7533333333333333,0.19333333333333333
12,522,12,0.7733333333333333,0.26
13,522,13,0.18,0.82
14,522,14,0.32666666666666666,0.16666666666666666
15,522,15,0.2,0.24666666666666667
16,522,16,0.22666666666666666,0.7266666666666667
17,522,17,0.22,0.26
18,522,18,0.6933333333333334,0.8266666666666667
19,522,19,0.2733333333333333,0.8333333333333334
20,522,20,0.24,0.68
21,522,21,0.28,0.76
22,522,22,0.7133333333333334,0.2866666666666667
23,522,23,0.20666666666666667,0.26
