,char_id,example #,x,y
0,281,0,0.6866666666666666,0.31333333333333335
1,281,1,0.74,0.2
2,281,2,0.72,0.7733333333333333
3,281,3,0.26,0.7133333333333334
4,281,4,0.28,0.8266666666666667
5,281,5,0.30666666666666664,0.8333333333333334
6,281,6,0.19333333333333333,0.22666666666666666
7,281,7,0.7666666666666667,0.24
8,281,8,0.24666666666666667,0.29333333333333333
9,281,9,0.18666666666666668,0.18
10,281,10,0.72,0.29333333333333333
11,281,11,0.22666666666666666,0.8
12,281,12,0.68,0.22
13,281,13,0.22666666666666666,0.8133333333333334
14,281,14,0.78,0.74
15,281,15,0.2,0.26666666666666666
16,281,16,0.26,0.31333333333333335
17,281,17,0.26666666666666666,0.7133333333333334
18,281,18,0.8266666666666667,0.17333333333333334
19,281,19,0.2866666666666667,0.28
20,281,20,0.7133333333333334,0.32666666666666666
21,281,21,0.32666666666666666,0.30666666666666664
22,281,22,0.78,0.21333333333333335
23,281,23,0.6933333333333334,0.26666666666666666
