,char_id,example #,x,y
0,623,0,0.6866666666666666,0.24666666666666667
1,623,1,0.7866666666666666,0.17333333333333334
2,623,2,0.8133333333333334,0.8266666666666667
3,623,3,0.7,0.74
4,623,4,0.6733333333333333,0.7333333333333333
5,623,5,0.7,0.7733333333333333
6,623,6,0.7666666666666667,0.2
7,623,7,0.30666666666666664,0.74
8,623,8,0.74,0.6733333333333333
9,623,9,0.8,0.32666666666666666
10,623,10,0.7266666666666667,0.7533333333333333
11,623,11,0.82,0.8266666666666667
12,623,12,0.8133333333333334,0.18666666666666668
13,623,13,0.26666666666666666,0.8266666666666667
14,623,14,0.20666666666666667,0.7533333333333333
15,623,15,0.68,0.2
16,623,16,0.8,0.24666666666666667
17,623,17,0.32666666666666666,0.32
18,623,18,0.8133333333333334,0.68
19,623,19,0.28,0.20666666666666667
20,623,20,0.22,0.26666666666666666
21,623,21,0.32,0.2
22,623,22,0.28,0.2733333333333333
23,623,23,0.7266666666666667,0.32666666666666666
