,char_id,example #,x,y
0,118,0,0.8333333333333334,0.18
1,118,1,0.32666666666666666,0.29333333333333333
2,118,2,0.22666666666666666,0.2
3,118,3,0.16666666666666666,0.18666666666666668
4,118,4,0.2,0.6866666666666666
5,118,5,0.30666666666666664,0.8266666666666667
6,118,6,0.82,0.7933333333333333
7,118,7,0.2,0.7933333333333333
8,118,8,0.6866666666666666,0.21333333333333335
9,118,9,0.8333333333333334,0.2733333333333333
10,118,10,0.8333333333333334,0.6933333333333334
11,118,11,0.8333333333333334,0.7333333333333333
12,118,12,0.6933333333333334,0.25333333333333335
13,118,13,0.8066666666666666,0.24666666666666667
14,118,14,0.8133333333333334,0.74
15,118,15,0.22,0.18
16,118,16,0.19333333333333333,0.7933333333333333
17,118,17,0.2866666666666667,0.7466666666666667
18,118,18,0.23333333333333334,0.32
19,118,19,0.68,0.32
20,118,20,0.18666666666666668,0.8133333333333334
21,118,21,0.30666666666666664,0.68
22,118,22,0.24666666666666667,0.28
23,118,23,0.7533333333333333,0.7
