,char_id,example #,x,y
0,441,0,0.8,0.8
1,441,1,0.76,0.2
2,441,2,0.30666666666666664,0.25333333333333335
3,441,3,0.18666666666666668,0.17333333333333334
4,441,4,0.26,0.6733333333333333
5,441,5,0.31333333333333335,0.2866666666666667
6,441,6,0.7666666666666667,0.68
7,441,7,0.19333333333333333,0.2
8,441,8,0.72,0.8266666666666667
9,441,9,0.21333333333333335,0.7066666666666667
10,441,10,0.7,0.3333333333333333
11,441,11,0.8266666666666667,0.7
12,441,12,0.6933333333333334,0.74
13,441,13,0.76,0.7733333333333333
14,441,14,0.7866666666666666,0.72
15,441,15,0.29333333333333333,0.7933333333333333
16,441,16,0.8266666666666667,0.23333333333333334
17,441,17,0.18666666666666668,0.24
18,441,18,0.7133333333333334,0.68
19,441,19,0.26666666666666666,0.28
20,441,20,0.31333333333333335,0.72
21,441,21,0.18666666666666668,0.7666666666666667
22,441,22,0.3,0.7666666666666667
23,441,23,0.17333333333333334,0.22
