,char_id,example #,x,y
0,601,0,0.18666666666666668,0.25333333333333335
1,601,1,0.7,0.24666666666666667
2,601,2,0.3,0.29333333333333333
3,601,3,0.7533333333333333,0.68
4,601,4,0.28,0.24666666666666667
5,601,5,0.6866666666666666,0.78
6,601,6,0.2866666666666667,0.82
7,601,7,0.30666666666666664,0.19333333333333333
8,601,8,0.82,0.25333333333333335
9,601,9,0.18,0.7
10,601,10,0.7933333333333333,0.26666666666666666
11,601,11,0.7066666666666667,0.7666666666666667
12,601,12,0.7666666666666667,0.21333333333333335
13,601,13,0.2866666666666667,0.22666666666666666
14,601,14,0.18,0.7866666666666666
15,601,15,0.7,0.24
16,601,16,0.7533333333333333,0.7466666666666667
17,601,17,0.6866666666666666,0.24
18,601,18,0.18666666666666668,0.8066666666666666
19,601,19,0.6733333333333333,0.8133333333333334
20,601,20,0.74,0.8333333333333334
21,601,21,0.18,0.32666666666666666
22,601,22,0.6666666666666666,0.8
23,601,23,0.7733333333333333,0.7733333333333333
