,char_id,example #,x,y
0,109,0,0.2,0.7
1,109,1,0.31333333333333335,0.32666666666666666
2,109,2,0.7933333333333333,0.74
3,109,3,0.82,0.82
4,109,4,0.16666666666666666,0.28
5,109,5,0.20666666666666667,0.6666666666666666
6,109,6,0.7733333333333333,0.7466666666666667
7,109,7,0.78,0.2
8,109,8,0.31333333333333335,0.20666666666666667
9,109,9,0.7266666666666667,0.8333333333333334
10,109,10,0.7133333333333334,0.21333333333333335
11,109,11,0.32,0.24
12,109,12,0.23333333333333334,0.24
13,109,13,0.7733333333333333,0.24666666666666667
14,109,14,0.72,0.8066666666666666
15,109,15,0.2,0.7933333333333333
16,109,16,0.2,0.24666666666666667
17,109,17,0.7266666666666667,0.26666666666666666
18,109,18,0.26666666666666666,0.7933333333333333
19,109,19,0.3,0.24
20,109,20,0.26666666666666666,0.7733333333333333
21,109,21,0.7933333333333333,0.7666666666666667
22,109,22,0.7733333333333333,0.7333333333333333
23,109,23,0.21333333333333335,0.7666666666666667
