,char_id,example #,x,y
0,28,0,0.68,0.22
1,28,1,0.2733333333333333,0.26
2,28,2,0.32666666666666666,0.31333333333333335
3,28,3,0.8066666666666666,0.16666666666666666
4,28,4,0.82,0.21333333333333335
5,28,5,0.31333333333333335,0.8066666666666666
6,28,6,0.7533333333333333,0.26
7,28,7,0.21333333333333335,0.7266666666666667
8,28,8,0.2866666666666667,0.31333333333333335
9,28,9,0.31333333333333335,0.7733333333333333
10,28,10,0.19333333333333333,0.17333333333333334
11,28,11,0.22,0.7
12,28,12,0.32,0.7466666666666667
13,28,13,0.19333333333333333,0.22666666666666666
14,28,14,0.7266666666666667,0.24666666666666667
15,28,15,0.28,0.8333333333333334
16,28,16,0.3,0.7133333333333334
17,28,17,0.7133333333333334,0.21333333333333335
18,28,18,0.2,0.7733333333333333
19,28,19,0.7866666666666666,0.7933333333333333
20,28,20,0.68,0.7666666666666667
21,28,21,0.6666666666666666,0.7533333333333333
22,28,22,0.20666666666666667,0.8066666666666666
23,28,23,0.17333333333333334,0.21333333333333335
