,char_id,example #,x,y
0,728,0,0.18666666666666668,0.3333333333333333
1,728,1,0.7133333333333334,0.24666666666666667
2,728,2,0.8266666666666667,0.18666666666666668
3,728,3,0.29333333333333333,0.3333333333333333
4,728,4,0.2733333333333333,0.2733333333333333
5,728,5,0.7266666666666667,0.2
6,728,6,0.7133333333333334,0.7466666666666667
7,728,7,0.8066666666666666,0.8066666666666666
8,728,8,0.8066666666666666,0.7133333333333334
9,728,9,0.74,0.7533333333333333
10,728,10,0.28,0.32
11,728,11,0.7933333333333333,0.82
12,728,12,0.7,0.22666666666666666
13,728,13,0.26666666666666666,0.78
14,728,14,0.22,0.7133333333333334
15,728,15,0.7466666666666667,0.76
16,728,16,0.32,0.3333333333333333
17,728,17,0.7333333333333333,0.7866666666666666
18,728,18,0.26666666666666666,0.24666666666666667
19,728,19,0.29333333333333333,0.7066666666666667
20,728,20,0.2866666666666667,0.17333333333333334
21,728,21,0.7333333333333333,0.26
22,728,22,0.24,0.7933333333333333
23,728,23,0.32666666666666666,0.72
