,char_id,example #,x,y
0,183,0,0.24666666666666667,0.6866666666666666
1,183,1,0.24666666666666667,0.2733333333333333
2,183,2,0.26666666666666666,0.18666666666666668
3,183,3,0.22666666666666666,0.31333333333333335
4,183,4,0.23333333333333334,0.6933333333333334
5,183,5,0.32,0.2866666666666667
6,183,6,0.7933333333333333,0.25333333333333335
7,183,7,0.2866666666666667,0.7533333333333333
8,183,8,0.6933333333333334,0.22
9,183,9,0.78,0.8133333333333334
10,183,10,0.68,0.7666666666666667
11,183,11,0.76,0.78
12,183,12,0.25333333333333335,0.25333333333333335
13,183,13,0.3333333333333333,0.2866666666666667
14,183,14,0.3333333333333333,0.24
15,183,15,0.22666666666666666,0.32
16,183,16,0.24666666666666667,0.76
17,183,17,0.6933333333333334,0.20666666666666667
18,183,18,0.3333333333333333,0.7866666666666666
19,183,19,0.6666666666666666,0.6733333333333333
20,183,20,0.68,0.7133333333333334
21,183,21,0.24,0.32
22,183,22,0.16666666666666666,0.2
23,183,23,0.7933333333333333,0.6666666666666666
