,char_id,example #,x,y
0,592,0,0.26666666666666666,0.8066666666666666
1,592,1,0.16666666666666666,0.16666666666666666
2,592,2,0.6733333333333333,0.2866666666666667
3,592,3,0.2866666666666667,0.29333333333333333
4,592,4,0.7933333333333333,0.7866666666666666
5,592,5,0.7466666666666667,0.6733333333333333
6,592,6,0.22,0.8
7,592,7,0.26,0.25333333333333335
8,592,8,0.3,0.31333333333333335
9,592,9,0.18666666666666668,0.72
10,592,10,0.6933333333333334,0.24
11,592,11,0.68,0.7133333333333334
12,592,12,0.7066666666666667,0.7066666666666667
13,592,13,0.6933333333333334,0.26666666666666666
14,592,14,0.24666666666666667,0.8333333333333334
15,592,15,0.74,0.7066666666666667
16,592,16,0.26,0.7666666666666667
17,592,17,0.74,0.24
18,592,18,0.8266666666666667,0.8
19,592,19,0.7066666666666667,0.8066666666666666
20,592,20,0.6733333333333333,0.24
21,592,21,0.8066666666666666,0.17333333333333334
22,592,22,0.7666666666666667,0.22
23,592,23,0.7733333333333333,0.24666666666666667
