,char_id,example #,x,y
0,882,0,0.7666666666666667,0.16666666666666666
1,882,1,0.6733333333333333,0.2
2,882,2,0.7466666666666667,0.31333333333333335
3,882,3,0.7266666666666667,0.7866666666666666
4,882,4,0.6733333333333333,0.18
5,882,5,0.76,0.76
6,882,6,0.20666666666666667,0.72
7,882,7,0.2733333333333333,0.28
8,882,8,0.74,0.7133333333333334
9,882,9,0.74,0.18
10,882,10,0.22,0.19333333333333333
11,882,11,0.23333333333333334,0.2733333333333333
12,882,12,0.23333333333333334,0.20666666666666667
13,882,13,0.8266666666666667,0.7866666666666666
14,882,14,0.7666666666666667,0.2733333333333333
15,882,15,0.82,0.26666666666666666
16,882,16,0.2866666666666667,0.28
17,882,17,0.8133333333333334,0.7333333333333333
18,882,18,0.24666666666666667,0.21333333333333335
19,882,19,0.8266666666666667,0.2733333333333333
20,882,20,0.3333333333333333,0.28
21,882,21,0.72,0.17333333333333334
22,882,22,0.22666666666666666,0.22666666666666666
23,882,23,0.6666666666666666,0.7733333333333333
