,char_id,example #,x,y
0,593,0,0.78,0.7733333333333333
1,593,1,0.8,0.76
2,593,2,0.8333333333333334,0.31333333333333335
3,593,3,0.2866666666666667,0.8333333333333334
4,593,4,0.24666666666666667,0.7533333333333333
5,593,5,0.18,0.3
6,593,6,0.76,0.19333333333333333
7,593,7,0.8066666666666666,0.74
8,593,8,0.68,0.72
9,593,9,0.26666666666666666,0.7466666666666667
10,593,10,0.18666666666666668,0.24666666666666667
11,593,11,0.32666666666666666,0.20666666666666667
12,593,12,0.22666666666666666,0.2733333333333333
13,593,13,0.7466666666666667,0.2866666666666667
14,593,14,0.18,0.21333333333333335
15,593,15,0.6866666666666666,0.7266666666666667
16,593,16,0.76,0.7266666666666667
17,593,17,0.30666666666666664,0.7533333333333333
18,593,18,0.3,0.2866666666666667
19,593,19,0.7133333333333334,0.7133333333333334
20,593,20,0.28,0.17333333333333334
21,593,21,0.24,0.2
22,593,22,0.8266666666666667,0.7466666666666667
23,593,23,0.25333333333333335,0.26666666666666666
