,char_id,example #,x,y
0,304,0,0.29333333333333333,0.7066666666666667
1,304,1,0.17333333333333334,0.2733333333333333
2,304,2,0.2866666666666667,0.7
3,304,3,0.20666666666666667,0.68
4,304,4,0.7933333333333333,0.8333333333333334
5,304,5,0.24,0.6733333333333333
6,304,6,0.7666666666666667,0.18666666666666668
7,304,7,0.2733333333333333,0.74
8,304,8,0.68,0.2866666666666667
9,304,9,0.30666666666666664,0.7533333333333333
10,304,10,0.23333333333333334,0.7266666666666667
11,304,11,0.17333333333333334,0.16666666666666666
12,304,12,0.82,0.7533333333333333
13,304,13,0.6866666666666666,0.2
14,304,14,0.21333333333333335,0.68
15,304,15,0.7,0.2733333333333333
16,304,16,0.3,0.8333333333333334
17,304,17,0.31333333333333335,0.68
18,304,18,0.6733333333333333,0.7466666666666667
19,304,19,0.2866666666666667,0.7133333333333334
20,304,20,0.8266666666666667,0.24
21,304,21,0.78,0.7666666666666667
22,304,22,0.72,0.78
23,304,23,0.22,0.8266666666666667
