,char_id,example #,x,y
0,576,0,0.8266666666666667,0.68
1,576,1,0.6866666666666666,0.21333333333333335
2,576,2,0.7533333333333333,0.7533333333333333
3,576,3,0.19333333333333333,0.6933333333333334
4,576,4,0.72,0.6866666666666666
5,576,5,0.26,0.7
6,576,6,0.68,0.2
7,576,7,0.68,0.18666666666666668
8,576,8,0.6933333333333334,0.29333333333333333
9,576,9,0.3333333333333333,0.26
10,576,10,0.7933333333333333,0.7333333333333333
11,576,11,0.7533333333333333,0.26
12,576,12,0.19333333333333333,0.24666666666666667
13,576,13,0.3,0.7466666666666667
14,576,14,0.6733333333333333,0.7533333333333333
15,576,15,0.6866666666666666,0.6866666666666666
16,576,16,0.20666666666666667,0.6733333333333333
17,576,17,0.7133333333333334,0.7066666666666667
18,576,18,0.7266666666666667,0.25333333333333335
19,576,19,0.8333333333333334,0.24
20,576,20,0.6866666666666666,0.6733333333333333
21,576,21,0.8133333333333334,0.17333333333333334
22,576,22,0.68,0.8333333333333334
23,576,23,0.7933333333333333,0.16666666666666666
