,char_id,example #,x,y
0,582,0,0.2733333333333333,0.7733333333333333
1,582,1,0.16666666666666666,0.8266666666666667
2,582,2,0.8266666666666667,0.8066666666666666
3,582,3,0.6666666666666666,0.6733333333333333
4,582,4,0.7266666666666667,0.7533333333333333
5,582,5,0.7333333333333333,0.7933333333333333
6,582,6,0.8066666666666666,0.8266666666666667
7,582,7,0.22666666666666666,0.20666666666666667
8,582,8,0.7666666666666667,0.26
9,582,9,0.30666666666666664,0.25333333333333335
10,582,10,0.78,0.19333333333333333
11,582,11,0.7533333333333333,0.78
12,582,12,0.6866666666666666,0.2
13,582,13,0.7666666666666667,0.23333333333333334
14,582,14,0.7466666666666667,0.2
15,582,15,0.18666666666666668,0.8266666666666667
16,582,16,0.17333333333333334,0.21333333333333335
17,582,17,0.74,0.32
18,582,18,0.21333333333333335,0.22
19,582,19,0.16666666666666666,0.26
20,582,20,0.2,0.25333333333333335
21,582,21,0.20666666666666667,0.8266666666666667
22,582,22,0.7933333333333333,0.31333333333333335
23,582,23,0.8133333333333334,0.7933333333333333
