,char_id,example #,x,y
0,485,0,0.8,0.7266666666666667
1,485,1,0.78,0.7733333333333333
2,485,2,0.3,0.68
3,485,3,0.8,0.19333333333333333
4,485,4,0.32,0.7333333333333333
5,485,5,0.7066666666666667,0.8333333333333334
6,485,6,0.82,0.29333333333333333
7,485,7,0.72,0.7933333333333333
8,485,8,0.21333333333333335,0.17333333333333334
9,485,9,0.68,0.7466666666666667
10,485,10,0.26666666666666666,0.8066666666666666
11,485,11,0.22666666666666666,0.28
12,485,12,0.24666666666666667,0.32666666666666666
13,485,13,0.7066666666666667,0.8266666666666667
14,485,14,0.72,0.3333333333333333
15,485,15,0.31333333333333335,0.30666666666666664
16,485,16,0.3,0.28
17,485,17,0.7666666666666667,0.29333333333333333
18,485,18,0.2733333333333333,0.78
19,485,19,0.8266666666666667,0.3333333333333333
20,485,20,0.24,0.17333333333333334
21,485,21,0.3,0.7066666666666667
22,485,22,0.6733333333333333,0.76
23,485,23,0.6933333333333334,0.17333333333333334
