,char_id,example #,x,y
0,771,0,0.6733333333333333,0.7666666666666667
1,771,1,0.6933333333333334,0.30666666666666664
2,771,2,0.3333333333333333,0.16666666666666666
3,771,3,0.32,0.7266666666666667
4,771,4,0.28,0.8266666666666667
5,771,5,0.7533333333333333,0.7533333333333333
6,771,6,0.3333333333333333,0.7333333333333333
7,771,7,0.26,0.3333333333333333
8,771,8,0.7933333333333333,0.8266666666666667
9,771,9,0.24666666666666667,0.8
10,771,10,0.22666666666666666,0.7933333333333333
11,771,11,0.18,0.7533333333333333
12,771,12,0.7533333333333333,0.8266666666666667
13,771,13,0.18666666666666668,0.21333333333333335
14,771,14,0.2733333333333333,0.21333333333333335
15,771,15,0.8333333333333334,0.7733333333333333
16,771,16,0.29333333333333333,0.24
17,771,17,0.22666666666666666,0.8066666666666666
18,771,18,0.25333333333333335,0.23333333333333334
19,771,19,0.24,0.3
20,771,20,0.18666666666666668,0.78
21,771,21,0.72,0.7666666666666667
22,771,22,0.29333333333333333,0.18
23,771,23,0.78,0.7466666666666667
