,char_id,example #,x,y
0,258,0,0.8266666666666667,0.29333333333333333
1,258,1,0.8,0.26
2,258,2,0.7933333333333333,0.7666666666666667
3,258,3,0.31333333333333335,0.7133333333333334
4,258,4,0.26,0.78
5,258,5,0.8333333333333334,0.72
6,258,6,0.7466666666666667,0.8266666666666667
7,258,7,0.6733333333333333,0.7466666666666667
8,258,8,0.2866666666666667,0.7666666666666667
9,258,9,0.7866666666666666,0.26
10,258,10,0.7866666666666666,0.22666666666666666
11,258,11,0.25333333333333335,0.20666666666666667
12,258,12,0.28,0.2733333333333333
13,258,13,0.6866666666666666,0.2
14,258,14,0.6866666666666666,0.7066666666666667
15,258,15,0.32666666666666666,0.29333333333333333
16,258,16,0.22,0.6666666666666666
17,258,17,0.20666666666666667,0.74
18,258,18,0.28,0.25333333333333335
19,258,19,0.68,0.22666666666666666
20,258,20,0.17333333333333334,0.26
21,258,21,0.18,0.31333333333333335
22,258,22,0.3,0.2
23,258,23,0.20666666666666667,0.3
