,char_id,example #,x,y
0,473,0,0.7133333333333334,0.7
1,473,1,0.6733333333333333,0.17333333333333334
2,473,2,0.22666666666666666,0.17333333333333334
3,473,3,0.8133333333333334,0.74
4,473,4,0.16666666666666666,0.7133333333333334
5,473,5,0.78,0.31333333333333335
6,473,6,0.2733333333333333,0.22666666666666666
7,473,7,0.72,0.24666666666666667
8,473,8,0.78,0.3333333333333333
9,473,9,0.3333333333333333,0.72
10,473,10,0.29333333333333333,0.31333333333333335
11,473,11,0.18666666666666668,0.30666666666666664
12,473,12,0.76,0.28
13,473,13,0.2866666666666667,0.3333333333333333
14,473,14,0.18,0.82
15,473,15,0.74,0.82
16,473,16,0.8266666666666667,0.23333333333333334
17,473,17,0.18666666666666668,0.8133333333333334
18,473,18,0.29333333333333333,0.68
19,473,19,0.7266666666666667,0.31333333333333335
20,473,20,0.82,0.2
21,473,21,0.22,0.68
22,473,22,0.7333333333333333,0.7733333333333333
23,473,23,0.8266666666666667,0.32
