,char_id,example #,x,y
0,691,0,0.23333333333333334,0.7933333333333333
1,691,1,0.17333333333333334,0.8
2,691,2,0.25333333333333335,0.6866666666666666
3,691,3,0.16666666666666666,0.32
4,691,4,0.18666666666666668,0.26
5,691,5,0.6866666666666666,0.26
6,691,6,0.23333333333333334,0.72
7,691,7,0.22666666666666666,0.20666666666666667
8,691,8,0.7733333333333333,0.18666666666666668
9,691,9,0.32,0.6733333333333333
10,691,10,0.32666666666666666,0.3333333333333333
11,691,11,0.21333333333333335,0.21333333333333335
12,691,12,0.3333333333333333,0.26
13,691,13,0.7733333333333333,0.24
14,691,14,0.16666666666666666,0.24
15,691,15,0.3,0.19333333333333333
16,691,16,0.8,0.6866666666666666
17,691,17,0.6733333333333333,0.7
18,691,18,0.68,0.6666666666666666
19,691,19,0.2,0.23333333333333334
20,691,20,0.32,0.2
21,691,21,0.68,0.2866666666666667
22,691,22,0.24,0.7866666666666666
23,691,23,0.7866666666666666,0.6733333333333333
