,char_id,example #,x,y
0,306,0,0.29333333333333333,0.18
1,306,1,0.7066666666666667,0.3333333333333333
2,306,2,0.7066666666666667,0.2866666666666667
3,306,3,0.3333333333333333,0.22666666666666666
4,306,4,0.23333333333333334,0.21333333333333335
5,306,5,0.3,0.7533333333333333
6,306,6,0.8,0.7333333333333333
7,306,7,0.24666666666666667,0.7666666666666667
8,306,8,0.6733333333333333,0.7333333333333333
9,306,9,0.8,0.7933333333333333
10,306,10,0.3333333333333333,0.16666666666666666
11,306,11,0.31333333333333335,0.2
12,306,12,0.2,0.20666666666666667
13,306,13,0.7466666666666667,0.8
14,306,14,0.7066666666666667,0.7733333333333333
15,306,15,0.8333333333333334,0.7066666666666667
16,306,16,0.22,0.7066666666666667
17,306,17,0.2733333333333333,0.32666666666666666
18,306,18,0.17333333333333334,0.3333333333333333
19,306,19,0.6866666666666666,0.31333333333333335
20,306,20,0.29333333333333333,0.26
21,306,21,0.6933333333333334,0.6933333333333334
22,306,22,0.2733333333333333,0.82
23,306,23,0.23333333333333334,0.8
