,char_id,example #,x,y
0,315,0,0.32666666666666666,0.19333333333333333
1,315,1,0.26666666666666666,0.32
2,315,2,0.30666666666666664,0.7066666666666667
3,315,3,0.8266666666666667,0.22
4,315,4,0.32,0.7066666666666667
5,315,5,0.7466666666666667,0.21333333333333335
6,315,6,0.8133333333333334,0.7333333333333333
7,315,7,0.8133333333333334,0.32666666666666666
8,315,8,0.7733333333333333,0.6866666666666666
9,315,9,0.3333333333333333,0.17333333333333334
10,315,10,0.29333333333333333,0.19333333333333333
11,315,11,0.19333333333333333,0.24
12,315,12,0.8133333333333334,0.68
13,315,13,0.8333333333333334,0.76
14,315,14,0.8,0.7466666666666667
15,315,15,0.68,0.19333333333333333
16,315,16,0.2,0.7733333333333333
17,315,17,0.3,0.25333333333333335
18,315,18,0.8133333333333334,0.19333333333333333
19,315,19,0.7666666666666667,0.7133333333333334
20,315,20,0.7733333333333333,0.68
21,315,21,0.7866666666666666,0.28
22,315,22,0.7066666666666667,0.7733333333333333
23,315,23,0.25333333333333335,0.7733333333333333
